"D1"	"D2"	"D3"	"D4"	"D5"	"C1"	"C2"	"C3"	"C4"	"C5"
48.8866928446579	53.3683463730384	37.1588499444055	105.306926996384	129.313194031753	61.3662420574723	109.913568335685	29.016434189997	70.9988399129252	14.6295731113125
190.617813932488	114.965491385469	34.3432431897887	24.7182343943741	35.8478636409749	46.3118952174726	64.3451224358115	86.495426540485	42.4345614397886	93.7903485864244
248.049589089685	76.358180345351	141.565780766038	9.21252714219061	88.2453064330448	34.2913115261003	427.148503841511	140.041636428092	120.773531927237	1613.22445022203
80.1930842804021	95.5099963092155	170.975297070162	92.1034903979993	276.121925533097	55.3253378114133	101.752306784345	120.742966824932	55.4740737149805	421.764935133044
470.092588830324	25.0485606611664	93.1247370516133	166.158852606359	89.5641093681921	80.4155995323814	50.4410327560486	12.321839600371	52.2133375563439	70.5563070845711
85.8028268846694	65.0390743375371	46.6806120713784	52.340339758166	78.9537664744795	96.478286235384	420.27591103696	73.987708082896	35.0696281825461	252.038379934533
53.7577647148346	6.12944808695152	270.781822071546	43.5806682745438	44.6035318219076	35.5358035561083	244.007538638911	44.588072223536	118.517011301719	81.7923391746788
36.0048246366799	60.1682208641701	76.4460106407861	40.7695688284534	199.308486456716	150.376123164626	11.1920474026257	92.7129917059355	93.9549931688074	250.221549431728
106.194652169072	15.5985456711812	31.5493904799389	106.141576476806	29.5764504231211	20.6943993127122	85.7495872992126	132.500862923441	234.587146000054	60.4303275292131
36.7435961940617	79.3518015064959	300.046967499519	42.4414013926204	45.2224320184583	106.062238465392	175.290046210515	434.300257966641	45.4053221672469	109.866982515126
301.984087223493	150.124220807298	29.1175539263097	23.3436259790796	78.3984215909112	65.4499196027009	165.858625013999	36.2730235208794	84.4053882994837	30.9891452338001
45.4513861255871	119.262688265997	450.972364784385	18.8380691699896	71.0192525346948	268.348054379666	624.555259990065	94.8420590332307	311.720422562244	106.851553663424
142.142349437384	18.9137793638044	134.976468434337	26.7192457886267	431.772925112263	28.4083831242763	61.8284650321896	82.9859330467881	262.416409585688	31.5464278842286
277.517005950453	30.0586890835903	15.2445348454154	59.1921306260138	42.8242959765489	168.923088186574	547.280024381747	171.406142109415	5.3224854591016	130.945360671001
81.8958357973298	85.0494691182708	16.4042742317861	11.1523390237658	124.675471383724	86.0985384621135	20.7515651407698	70.1220919368294	87.5045992127941	59.9074370945006
137.978349913731	98.1347890088516	11.6151229516962	54.8509792526344	40.3986698637513	247.65514684941	82.0996306945263	225.226206156008	129.835765770581	35.3751432799831
91.5737858930546	86.0193686035221	51.672045989863	27.1464112944656	155.402579434566	76.3740368390072	42.4985768574585	19.0134807161335	43.686527909665	50.5556392627645
306.957388001367	18.7044396781512	30.4669680605554	124.071715123243	97.1219427353892	115.754850328733	142.740941132537	31.0492139358979	65.1175646643486	66.2269615561729
41.4663979372792	226.450839490677	24.813965129902	65.1119827016272	33.5078332619118	41.4747988900066	133.700490110795	52.5541618720799	165.590565436613	22.1485051864196
62.7176191636499	168.490997235455	46.7567026770152	139.657589920542	43.0552797670904	101.831961893616	184.264408646484	26.0397020825611	91.3625399726979	174.581109892985
72.7244322585669	76.1231870733295	63.8802813092992	59.6845137769244	71.4415059106821	39.0979390028974	21.7716021389038	159.708443276576	83.348100450079	38.4410259776931
125.529442955141	35.4717672930885	42.1597169512707	76.194900857498	561.450910361711	198.762910326796	190.203736196217	73.5646995102983	25.3567307643873	30.8077482254779
42.6966658156777	41.3068771355722	66.6689315905734	63.1588815122341	99.0474838646442	44.3826086246275	253.511648187823	33.6923643578816	468.355447139751	1015.15377687192
68.5766802602902	62.5246206850072	72.8034413147397	458.177653534897	227.48533687151	100.355307832637	39.1750185835747	700.309837932891	126.988684937208	61.8644880497266
131.538984448289	8.50846354169414	44.2677178898842	67.4895984153195	72.1070121976044	262.399006601125	18.0357871573658	118.8935006091	55.0547817111471	220.515831926097
74.6311402427254	11.8287602768381	449.091085637462	90.8351618746123	58.4162593192712	111.127035566433	421.950790905904	118.317614159373	450.515899425118	346.796729655723
67.3073410473411	57.5334364048266	36.585857413335	23.8174893760839	23.8271413928768	191.785716610938	76.780439037307	24.229009595157	24.953490765035	101.448417830245
161.967761814031	127.895462483092	37.1096038497886	68.0886616036114	112.788417137532	145.294604645355	43.3777290461478	200.327307941795	50.8215206008481	180.726614945429
56.7738310619226	12.7171759501289	118.324607263615	306.733033409631	27.8796575757762	29.6146214899973	49.4755545827603	1132.58070127224	75.7044015550833	11.0892947696439
136.178171028171	51.5639754716642	4.44495445495714	264.660826284901	89.6849039832725	383.048854921413	70.3427077151081	46.5768667274295	192.413250850639	14.2219586292636
128.070716319234	16.9580939802718	265.869802237469	144.569974918361	327.867855595215	394.886868396959	21.3555701732723	5.33149404340085	28.4711568663954	184.960058573931
68.026119038414	185.550953855614	102.515728582576	13.6722354529211	235.164271597709	32.3382171344868	74.7292727035055	125.249551506727	43.4298451411874	33.7028008200055
9.81875975823019	61.8934044939762	37.7305430321981	612.132576250467	44.9962668320907	260.148810294211	141.751784640396	14.9945594157128	101.646908450364	14.5573084812611
194.392214232155	116.600825251565	156.437669034625	17.7763231209068	84.7457845041365	133.772010067799	19.2911191946277	127.568613475224	12.4032512225015	44.2794740284215
51.3716720355416	153.186977047858	584.417966309099	44.3146467347534	93.6058920604709	65.8169112741534	90.9115237690187	169.412801354147	792.245592748066	22.7841848407457
344.749468063423	187.731123159245	149.58342818766	24.330985829109	137.774512567736	88.136456548693	26.72300679609	193.256711713295	56.415422055657	74.7278638269061
567.768610583916	174.063971619472	42.5137897025245	55.9999190760064	99.0514548286835	67.5452418817636	17.9642181321843	68.6816588262439	210.299102955525	96.4309986109559
94.831277377673	146.924718056829	133.550000297748	498.84301929311	82.419602501593	81.1546939372235	123.497516395542	206.852178042929	20.4267173603827	45.0467328395933
10.4670211367377	189.252598053216	56.2268809752028	98.5475008798512	32.1984565791455	9.37753009365865	443.049941941624	22.2801339948135	18.8228692974094	41.4577352422743
205.902899312246	198.956064796872	251.615123047337	60.6460346741722	86.9188321667719	33.5084614225859	66.4295694589224	14.4478135573019	43.1005777858666	100.799528406777
85.9055474561677	17.1653641237912	162.193116860463	169.475707693656	119.467242215716	66.3478306955689	262.331296654946	48.8012029391273	340.944481967424	125.663184707623
70.0643227432635	554.737840019311	61.5434300247525	57.9783746606156	104.735371688188	71.682549314652	232.700020642483	57.1323032664512	210.442977713269	363.417003175403
55.096442505146	31.8535423812263	15.9190334888839	133.98293762092	54.0335141887254	306.031409911885	306.612371886486	138.601044731503	15.1478161023745	52.408206477352
173.729990276748	130.07333872793	105.018946217949	35.309670393235	151.797122262987	534.997012073478	56.8638246741514	246.384577456821	564.975849554817	95.3067336120389
96.4219498036265	88.2710614049847	85.7479577458313	53.2992669246723	37.7182247008484	18.0070090790215	422.070146973376	20.4448019379068	176.814456498501	39.6699069026206
98.0327533278516	174.120436595748	23.4199531067108	19.1260768344057	11.7211818624726	580.498095972179	17.6860875962806	57.7170470425751	33.4010908837375	25.1064281331864
53.534905637811	68.91359786183	72.6978974380589	36.6633956519581	501.568658329976	393.728876945992	164.405657896566	131.806172354315	78.3778835728451	2152.81282734076
96.289137229081	67.9120881771816	31.1367772853335	114.347490091548	14.3561509632912	59.6088648335074	162.581444708332	100.151831368484	3.29096197936606	172.732563480669
143.075236597815	115.866346747196	14.7218617817407	49.2906636251677	66.4539565261454	16.6995719373173	170.327362376594	17.9953123248211	3.47625398270771	138.073832465814
59.9516749613738	66.1430038824814	44.7591474439958	12.6492185838545	86.2720450836261	123.747300765207	28.5031249550872	526.405830891352	203.7626348161	25.6365507450875
27.8593880793701	104.810300192029	91.760549373421	261.560049177118	81.0901903153392	107.261316075514	124.205997847387	83.8792809322494	46.3917844516177	50.8564095876752
36.9959109530773	90.8210173613116	45.081384577816	173.723819684224	363.559679528235	167.005033854361	16.3860685335024	209.649635814962	328.915324929337	81.6960018676589
169.382355599612	51.8399823422123	147.367046026384	37.2762991168223	34.3823613057788	78.5040323616466	78.6415661948656	31.9222539782875	52.183224249799	23.8876296241593
35.8293425301878	29.3339088958207	37.1121238291283	36.4946757042086	16.9308082836597	201.90114763616	24.3241738545369	78.1664843537486	17.3479110189062	13.8495804562753
224.092875802642	775.562039657107	56.2257968219962	65.003972173806	145.514201051327	86.5528765589765	1171.96671701531	16.6044228960929	54.5057056142928	72.0032815828492
94.1037609756639	31.3108479252594	42.8379076214224	34.6812223216881	108.408667902343	102.603805732359	8.64372245482614	77.8288589243135	277.915818812567	44.0840902424753
66.5911333667962	33.9608664412459	619.239642770412	42.5063946088326	60.6762414927265	213.948234588783	64.0473475281915	88.1130968705964	867.779680918781	79.3747305001409
66.6841096383951	17.2327235042944	52.8315802917388	506.337769396525	110.734339021847	200.458099764177	346.488842495166	49.3694729824364	305.783960902959	236.135498065432
40.7593948497187	129.572873609537	37.9351658567987	25.6750954620344	105.120023696009	123.019839969647	171.720039852489	12.2866531607308	161.060278075738	235.821536752745
14.4209709630535	38.6498247314846	17.9509206209126	25.4411670059655	166.07610701734	140.315380976484	13.6504233329299	107.492135039916	19.7525472012697	514.424423360869
35.1273227788607	318.508668412472	210.194140870378	202.098297506765	109.77308386815	247.850240721448	46.7229961003214	103.569841570837	23.9516800319821	219.54549742889
18.6675712456383	216.398232493377	45.3664993456207	25.8443819472177	18.1708247394355	3.09524676370908	42.9198003797975	11.8637612063548	96.1851687557271	28.0762848758677
49.5699260298724	64.2713953243326	55.5558513940205	428.171564145618	213.025282369094	150.262159963512	34.8300142167209	91.0993306175798	15.688158786433	38.1494056162315
44.3350899460304	140.78362050396	181.450419864571	36.0246800034699	66.4381744090237	59.1702180706166	11.1519422797331	407.46641665565	141.276044707404	93.0254649575223
34.7123231648223	84.8820938874199	172.636012059034	37.9093179528601	58.0779603650306	43.1451419076109	293.955070114814	29.2318629192958	58.0187510728266	36.360409066193
131.537034606155	31.5912192208247	75.2509472754533	13.4032449547957	48.7607998732765	4.50056737276844	54.3883877931848	34.9526909140112	249.221636480533	159.30583548195
55.3389299560666	218.582181934443	38.7288180582517	14.5726300797787	190.382938826455	111.245602811518	21.4249909550375	331.029515397421	174.86414143019	18.8314771676406
8.50209154465392	30.5595269610582	72.6338897495182	42.2805123018282	118.994812491034	448.684584424419	41.382664556417	136.830594968652	25.4002109102071	133.612765522822
60.4938471932881	207.892162181745	52.7841181390722	3.79603992207115	32.6058707534669	11.5197209882377	38.1577378739114	121.087104574422	145.427796636606	54.6783379199379
96.1025726450949	20.1655290107456	52.596802656399	125.517140180802	28.0060218938771	189.430326622979	64.2199569131458	73.7659245407776	237.982924717943	126.940556989149
93.8550357198281	10.7215930203578	47.6357664575156	50.7601410610515	43.5327263592442	124.878008316763	23.638047619013	452.572671059187	9.42829415090854	23.9374403544414
93.5083290882544	142.698132802773	10.3565636987242	1395.07452512711	100.916738733932	80.0054419657382	170.331102692754	52.0139488952889	202.016530475277	183.075716470689
129.853104516813	64.9700678490636	94.4061364056989	38.7303829442073	86.9189367276051	331.467938313861	246.494250101433	139.865841682386	51.8196927724447	77.9300386523769
1122.04126328598	23.5968980809413	89.496822900388	108.916988858105	50.4123501467905	119.388020777777	95.7038327920436	73.2982682517167	72.7053704793976	74.741960992527
181.105447845483	74.1987151440764	50.8375424351287	236.140251894976	58.2498173277	127.481529466221	65.1264847977727	39.0267960201831	23.3457024430552	159.62654380983
419.70579956241	44.6295500004628	138.148793741753	35.3574116378259	30.6657404401493	133.960448673131	74.2455131662535	240.206415487322	33.91167540875	317.171411960223
131.464982895038	47.9791360411295	16.1259667328013	209.765341665322	149.047985218397	20.3568959382482	26.8636385312479	166.025263565469	140.567916081304	62.7587788886939
13.0114714035859	22.5078859579966	13.3179053214547	266.731404581618	318.258317771404	371.771878986615	33.1171454279977	127.443276171106	38.526723784503	83.6430401516212
97.3334481249347	108.438600315459	26.4781619027212	98.3490578506209	17.4922116875855	78.9826090702228	64.518719644995	47.7022848143272	70.4338293551137	62.2704835790427
50.0915120033389	110.256159460346	21.2272240792605	34.3707710697883	145.532518761701	94.5423523643815	190.357070648321	29.0762778046356	91.253432496149	162.355720292164
34.0601901383933	261.582583937597	702.803050387869	19.5559832679157	43.7922528443914	859.185540053215	22.7931002247975	80.6521507288287	80.440045486223	32.566133208033
94.9923285963101	208.998229778585	80.1442395763906	35.1537359294929	150.10763519595	587.819035634519	23.0782420891428	52.255892573113	54.0770881306499	21.4913832440251
56.3406806422552	76.3798666090849	46.2877106631997	86.2040324718632	43.336778432402	227.962217158161	28.4065195911624	65.0881472523103	18.2937696721087	74.1041679083365
132.843218879514	37.1995195782504	22.2663317724149	7.92743269188089	497.003792218375	14.5564103664863	100.997544314243	148.80097982244	30.1294394314911	56.246753839792
24.5712013566741	46.6805336742009	26.6275194555413	57.2180748975537	66.2824635623628	79.5950371130585	341.886076386861	27.5453841332526	389.940581910146	67.2042830779489
275.942777532308	81.6523848414824	63.1890576772107	39.0187036968745	78.0903860982949	31.7818903154723	87.6862425102241	24.4244063120267	202.122410058705	8.37079008486732
96.8976643801632	123.443899028304	38.9268513679198	17.4946477551724	168.617188089104	46.9513060345216	252.242951285173	18.7921969986584	33.7823338177763	85.3942553901951
59.663650895836	845.387512582076	116.982591640783	272.092594115045	22.3070443944834	41.7799376057697	325.928727471561	74.8540531248273	62.3043607409282	80.5608867043448
64.1572688223181	65.1463236876922	232.475943279896	88.0665873056211	39.6255176053045	34.2813642011801	77.6120686362099	47.0587728148052	71.9890004750564	69.9652090524987
184.12881113774	30.3568332288191	58.5444528530775	29.6827847910562	13.2142895751209	163.14435483452	14.3008794439693	223.148570988505	60.3323104795806	94.7294212070731
69.0455315757069	42.8517783654803	25.9034609790764	26.4466152825665	270.465897723649	990.653985440869	160.496039294089	584.610762482503	1575.44744352956	165.185380244898
112.01022210716	56.4032901785419	174.149331275588	131.423486276194	39.1824976399108	59.1215200444878	15.929792341674	200.440351099771	30.8180582952541	39.3489699799359
33.2437635822006	72.584237475022	19.4687386320113	420.943573880364	116.647660987851	157.893906578892	362.934603520785	73.2246237626665	418.548422430936	56.3307041166143
42.7173068931122	115.105038268958	87.4373902894192	52.3708795465743	45.1816560798094	52.3780429438193	154.712486791148	93.9769440534497	11.6968440264414	42.5392357506488
86.2464206797158	35.8787297044202	235.593559635448	27.209978611861	118.623809979978	122.937283331614	48.6193521990525	193.993242814715	40.7564828301247	147.199883854335
101.144247018164	211.561416218801	102.582820240805	63.2412083574383	19.8292757586908	9.58781976389896	12.1596494711794	216.263142986283	145.955212040985	114.318688503605
5.4793861887031	78.6065462276896	140.603129062774	456.488551519874	178.489468956983	60.1331305957657	42.6306228566639	50.2840317345419	86.1166295502604	38.5648206009207
119.317757762798	112.436488797956	58.6963304793316	56.8456331484051	480.379364345589	210.177954619442	112.861313681606	37.249670163248	387.061220708405	77.1193816423783
177.701242510938	22.2701794709931	121.556685294865	152.963926355964	14.7995363982988	63.3050771356595	56.4032291838199	81.974493516664	14.2329828373607	44.775728311552
54.7614733646299	42.8451153721374	112.866012318378	59.4386960177677	187.502900120589	218.524439610502	175.291133469775	89.0377827181651	52.426106746835	189.396544001111
156.398225398611	31.8462979398173	11.3014946917929	12.2085351556994	179.104865905586	50.0065557854133	169.209350098876	131.954104441922	68.4860438138383	44.4093460198701
237.765245039502	107.567899538339	36.8679692632932	50.9443485256401	67.2157005018841	169.495431668354	246.054156127208	78.6078839612418	47.356024522227	117.648084186672
142.081520185913	71.9664975204379	51.1902544190024	139.336790843298	49.8778314714207	178.513058250308	110.84881016716	257.650893066533	67.1681156643531	41.3780103842855
88.1259567362377	36.6349458028697	150.542719570729	46.3711230052475	547.917739004956	85.9721985112443	36.4203166945372	81.4588532118783	155.40623760246	122.77514417673
69.3679377907296	94.9027365893674	65.1669647404887	61.7150144022901	147.713852591109	38.1088260752306	22.3736808430837	39.7732669109853	44.929724947457	25.4116361754536
20.7953908032883	21.6514796164395	159.32487596286	412.280251831219	275.856622722426	756.215364749569	59.3805365451201	74.6055888644494	104.709118568067	306.065155031151
35.55797602612	299.802204276354	433.307962803268	48.2834600302614	24.112104321698	88.6919192345197	131.623612354874	74.0765016392087	166.898599586875	79.0907949599701
87.4194977830241	42.3644430579095	120.195911343291	165.032462119626	25.191271985183	49.3935949447732	116.833216031264	20.3838939336538	130.898970013055	31.0828802852911
46.4192641610738	40.4049058250738	69.4163889996266	56.9851204577579	51.1573577740773	23.7704959820644	81.0969957950644	68.2244379199105	155.79553063996	89.0704874567569
255.20182160874	65.2326396955137	181.739714975533	153.344192849303	76.894892276513	92.0788540045155	107.513694831933	404.585087319811	220.713769684048	195.259837847029
347.983117774276	186.182684710902	175.08994886672	19.8316920412221	267.663842878247	142.651412484964	252.681309150928	67.7640831887269	105.844693555536	132.505146061074
50.7690717575438	67.8132941195487	101.361328986955	13.036540153533	79.9783544671022	153.251285778997	26.3192782630131	143.126044699771	78.7575859708965	382.790831403339
67.8796306158629	58.7758391897662	17.246931474394	30.8127090300081	35.9385144227124	105.416499645511	35.3881997037892	313.034992517662	32.8530284096437	48.743612770723
387.36309748767	474.632506126501	181.04778187172	535.900463313644	868.121472568288	104.459787627048	74.053597928228	31.8700387389793	104.091446996974	44.6230747081452
92.9086826181724	149.684631889272	30.567249771241	34.8742484247555	46.8211203721974	38.1537691034646	61.7755880409211	92.740935432789	99.2884662288889	310.544902580963
58.4053942432075	130.652733034116	136.128943847933	19.849991713913	68.1394884143291	96.5576377430711	17.4594324859822	54.5307053177939	257.407047428184	64.4347511941217
129.926091455882	53.6969960908803	377.34764729086	55.5074823474921	162.303354187326	27.8989860733418	222.57255322793	74.3472944070947	44.6915061539546	532.842380393391
219.901420597602	151.537059240142	48.3717433496482	33.4671263982201	46.2132016356522	120.190645812028	148.175163620271	128.437576499595	291.325754069931	136.180580694178
15.0787004249681	231.337963258488	39.3823676432935	235.096862110413	366.850814842738	176.669875283135	36.9191128939096	200.76655066961	18.9424265427643	97.6363329100125
124.361063612163	233.922340434867	16.7805772061616	31.6862819185464	479.462295316884	297.998432859561	5.97604041562305	30.3599255810977	38.5504807562998	75.5860382806142
79.7160613955688	478.998666263623	19.4691081936028	184.292008746549	160.153196251664	241.535798186221	39.5070253811075	123.546678291288	21.3428364506449	47.2818995708256
65.4156044160759	441.564768845085	37.4818082404888	218.226482074154	401.116601969294	49.9924403853836	143.620622108006	87.2798396867782	63.4072078808223	166.851020262505
58.8517020275679	49.819826356667	14.5540906134222	158.874154446127	273.747180338473	51.3821235557748	107.427864745572	201.912908396317	14.2264020336507	341.350113157217
55.897720995125	113.281045055893	68.9141644643845	421.77367092603	151.838588175153	603.673726484582	191.260066549273	33.4463610297329	134.398731080078	100.780213647194
46.9245023191579	65.5635365449353	34.9645700768653	20.7204309765549	134.396585088141	10.0483263964609	44.7251186526586	553.46639578237	126.187559293493	180.420590197163
78.0552358216966	72.1432830616007	181.267178657324	242.160278257494	152.015194998157	291.574436694394	17.8785859755914	151.151681502946	15.519804823847	184.647901300419
54.9380024930314	433.662562504886	87.0023395483697	79.5777805145673	260.897344288025	25.9510522265919	123.509544817095	7.02980485436598	21.2109279835612	152.728105899859
36.384734971024	43.5918102893812	88.8795570127993	228.496294964122	72.4507500653508	283.681702828841	100.393929115667	150.082345818336	1.0159856188076	94.7592587932547
34.2374750868797	18.5298872088301	188.933240387607	34.5134301226215	46.9550117159901	33.345124078445	59.7581900355748	66.5230771941091	37.3846063520192	117.150077520815
68.4476248480614	33.2745666605708	45.9601194671606	49.1443576184276	170.801151050616	27.4604803685376	58.8429450802013	18.496334330431	66.6158601283803	161.46221258015
130.256887201369	142.09496474102	41.0496042419891	27.1583879337376	74.0255802895637	358.847488000896	50.2510746021295	95.1636504556894	286.857156605082	9.73353746694576
49.1095882758318	38.3277127301824	290.918347574303	14.9925798707651	47.0210677343671	130.062616585259	353.61929170772	76.6899114251653	656.817534918966	96.0302037983235
49.1407628404876	39.6042037821595	70.1868458707232	29.5549304615937	392.278781245618	181.50079189417	37.172059324623	31.0783771384442	848.412255282486	49.010977280032
34.9863853408307	37.5236501720477	116.946726999305	55.6404598881616	705.552637358073	254.302041670451	63.3399082440696	161.028261069075	85.3227772317285	7.07734348215481
693.45192606196	23.0465564030191	668.995980444353	69.3045510789088	34.2432706392328	50.5008272300027	114.411253551608	257.413495028155	52.3773008122972	81.6046517079455
351.97747295474	32.4652111012573	30.488259790644	28.3853955607481	342.622137475943	63.8194606781144	8.05171436372279	19.9640695033415	89.6473851563683	53.3316379541802
9.99030733212776	43.2931286617209	485.360238658801	28.679739844665	206.242213753378	154.542104833431	192.163329220278	80.8395636424935	22.5386804093327	38.5574680910813
29.0562720693236	45.7516278302549	22.0859511688573	46.5145906988255	31.8037045970149	72.745846230705	20.0504961865975	148.116686559513	51.4188749089004	215.51138985242
124.016787311532	230.920984915861	128.183429935577	11.4402539029244	171.419290538543	26.6450858558908	56.5590936434526	63.0862552951789	95.2997641055358	119.986305136276
48.7891157029655	193.058147745857	190.84185730163	110.231181377915	154.175894522301	62.8278740337108	71.548622723763	440.728908122718	56.3030898883182	168.084801552288
135.351102323861	108.437910226255	212.403345313978	28.0271351423444	36.8209982248785	132.941073475345	419.298289760186	41.0592790157978	8.78801600740649	108.303263349192
22.842391194521	183.329344175011	108.720039551278	338.353667750181	25.7478867123218	87.6696032715753	56.6473063480988	135.406118000077	332.175108009408	188.501678673337
1033.23650618024	36.5408017028769	73.4731279742285	328.955402366965	96.987072701931	252.489276525141	69.761185833032	362.106551969195	21.4088408501276	73.857618411548
62.089871564733	100.052144401572	5.87013681494499	65.2001458044938	73.250417643268	108.47730048449	69.6043635298377	330.142714678203	58.3369688966606	98.5779119316714
116.669601393116	26.2327932658944	93.340036873188	77.3519923352722	600.196896922913	195.803376786992	141.04997152623	170.301435745505	35.9479282990452	118.00942417566
65.3639701114059	19.7552436885307	36.1986440812989	238.911732578289	77.6157428908442	115.919066563665	63.1262511347501	28.3303278849835	54.4701712790845	9.70137830036757
358.358863484111	36.6355435478034	79.1182770176315	136.349762623025	33.5809406757828	23.7991525627237	308.756683238684	33.5849284799737	87.4423995997588	333.84047811808
20.6707611053788	35.9924830545795	151.95428484554	23.467691743917	18.42373503186	421.254795684796	59.016954531786	34.7521511124553	27.8219742189084	326.706001336564
56.1821244952159	299.693090369518	58.8287302009019	239.649133576973	28.5613225506489	248.559858736708	51.367535225552	142.442368839114	46.2632531848465	26.331128975497
13.7365638158845	117.888041050607	102.991967411658	41.1350913539664	45.1963756462166	52.9099374049175	11.6541094022443	145.776047228526	95.9571411677219	58.4090534117046
81.6176523472017	29.4481433193225	9.78623428057874	85.0516821169784	36.8107590825593	19.7787564839246	185.330643427351	51.26817187542	47.1225553953468	45.9086480590406
84.8576289110582	18.7724086611194	412.877835114771	102.45864520723	72.8168293852636	112.304648658388	40.1968928719592	136.79861613737	122.483027707638	100.771232192222
28.9614262147608	206.245948754326	61.9297193787602	45.9697333752071	164.243965848248	58.0339930051528	438.397584866484	28.6661092176256	14.5948156398988	38.6314866967083
59.0713935198404	487.939967766531	39.0679419055676	54.7001479804791	419.046541923883	120.936008142849	76.9557078157827	871.053990429929	25.687047046818	48.8148396180961
193.015556889733	289.499228824615	93.7517373135224	387.35082919437	242.956012514383	15.5946807438834	52.5510235040413	46.7232057625918	20.7657661531194	609.011565848385
87.3285223263328	38.3355413343541	37.1960151071841	80.6294844174618	14.9289176593144	19.8473875366866	59.9528023461015	40.2248205119394	303.185491611412	167.727798701951
327.630199978657	9.18395633940022	59.4735717627649	86.8228485917228	378.534106476596	115.736092138295	86.9332240781983	25.7846100395837	114.661827770775	189.370708185742
28.0771876675797	292.804652764229	6.61650202435246	140.446159515848	12.6450797002724	308.431863651912	73.5590764383906	61.4685667852958	68.8510201862106	380.456943174615
166.628458610545	19.9973048966919	26.3888277390245	44.6604361581112	316.694826279372	90.0685422341717	1.87351751898252	63.0014587303306	25.5251670572145	41.4556560569362
29.0459249486182	99.2180750233047	14.8696916758438	14.1308339043471	56.8991548142816	17.5120367424963	33.7972224072943	86.3526108509435	54.7271546301555	39.4260937286241
220.999284959619	46.1462955003329	72.2915922125844	194.675894395478	238.179592464713	31.5888482330233	98.5999038557035	38.8966514731441	129.892951873007	166.593601239464
138.075597147492	95.5305189132177	197.778083325723	334.253489167261	419.183444666334	39.8121695172483	436.194129950507	39.6911984508945	37.742611266948	1070.16835831738
